Date,Away Team Name,Away Team Abbreviation,Home Team Name,Home Team Abbreviation,Playoff Game,Boxscore URL,Play By Play URL
"Wed, Mar 4, 2020",Orlando Magic,ORL,Miami Heat,MIA,0,/boxscores/202003040MIA.html,/boxscores/pbp/202003040MIA.html
"Wed, Mar 4, 2020",Chicago Bulls,CHI,Minnesota Timberwolves,MIN,0,/boxscores/202003040MIN.html,/boxscores/pbp/202003040MIN.html
"Wed, Mar 4, 2020",New Orleans Pelicans,NOP,Dallas Mavericks,DAL,0,/boxscores/202003040DAL.html,/boxscores/pbp/202003040DAL.html
"Wed, Mar 4, 2020",Washington Wizards,WAS,Portland Trail Blazers,POR,0,/boxscores/202003040POR.html,/boxscores/pbp/202003040POR.html
"Thu, Mar 5, 2020",Denver Nuggets,DEN,Charlotte Hornets,CHO,0,/boxscores/202003050CHO.html,/boxscores/pbp/202003050CHO.html
"Thu, Mar 5, 2020",Los Angeles Clippers,LAC,Houston Rockets,HOU,0,/boxscores/202003050HOU.html,/boxscores/pbp/202003050HOU.html
"Thu, Mar 5, 2020",Philadelphia 76ers,PHI,Sacramento Kings,SAC,0,/boxscores/202003050SAC.html,/boxscores/pbp/202003050SAC.html
"Thu, Mar 5, 2020",Toronto Raptors,TOR,Golden State Warriors,GSW,0,/boxscores/202003050GSW.html,/boxscores/pbp/202003050GSW.html
"Fri, Mar 6, 2020",Atlanta Hawks,ATL,Washington Wizards,WAS,0,/boxscores/202003060WAS.html,/boxscores/pbp/202003060WAS.html
"Fri, Mar 6, 2020",San Antonio Spurs,SAS,Brooklyn Nets,BRK,0,/boxscores/202003060BRK.html,/boxscores/pbp/202003060BRK.html
"Fri, Mar 6, 2020",Oklahoma City Thunder,OKC,New York Knicks,NYK,0,/boxscores/202003060NYK.html,/boxscores/pbp/202003060NYK.html
"Fri, Mar 6, 2020",Indiana Pacers,IND,Chicago Bulls,CHI,0,/boxscores/202003060CHI.html,/boxscores/pbp/202003060CHI.html
"Fri, Mar 6, 2020",Orlando Magic,ORL,Minnesota Timberwolves,MIN,0,/boxscores/202003060MIN.html,/boxscores/pbp/202003060MIN.html
"Fri, Mar 6, 2020",Miami Heat,MIA,New Orleans Pelicans,NOP,0,/boxscores/202003060NOP.html,/boxscores/pbp/202003060NOP.html
"Fri, Mar 6, 2020",Utah Jazz,UTA,Boston Celtics,BOS,0,/boxscores/202003060BOS.html,/boxscores/pbp/202003060BOS.html
"Fri, Mar 6, 2020",Memphis Grizzlies,MEM,Dallas Mavericks,DAL,0,/boxscores/202003060DAL.html,/boxscores/pbp/202003060DAL.html
"Fri, Mar 6, 2020",Portland Trail Blazers,POR,Phoenix Suns,PHO,0,/boxscores/202003060PHO.html,/boxscores/pbp/202003060PHO.html
"Fri, Mar 6, 2020",Milwaukee Bucks,MIL,Los Angeles Lakers,LAL,0,/boxscores/202003060LAL.html,/boxscores/pbp/202003060LAL.html
"Sat, Mar 7, 2020",Houston Rockets,HOU,Charlotte Hornets,CHO,0,/boxscores/202003070CHO.html,/boxscores/pbp/202003070CHO.html
"Sat, Mar 7, 2020",Utah Jazz,UTA,Detroit Pistons,DET,0,/boxscores/202003070DET.html,/boxscores/pbp/202003070DET.html
"Sat, Mar 7, 2020",Denver Nuggets,DEN,Cleveland Cavaliers,CLE,0,/boxscores/202003070CLE.html,/boxscores/pbp/202003070CLE.html
"Sat, Mar 7, 2020",Atlanta Hawks,ATL,Memphis Grizzlies,MEM,0,/boxscores/202003070MEM.html,/boxscores/pbp/202003070MEM.html
"Sat, Mar 7, 2020",Philadelphia 76ers,PHI,Golden State Warriors,GSW,0,/boxscores/202003070GSW.html,/boxscores/pbp/202003070GSW.html
"Sat, Mar 7, 2020",Sacramento Kings,SAC,Portland Trail Blazers,POR,0,/boxscores/202003070POR.html,/boxscores/pbp/202003070POR.html
"Sun, Mar 8, 2020",Chicago Bulls,CHI,Brooklyn Nets,BRK,0,/boxscores/202003080BRK.html,/boxscores/pbp/202003080BRK.html
"Sun, Mar 8, 2020",New Orleans Pelicans,NOP,Minnesota Timberwolves,MIN,0,/boxscores/202003080MIN.html,/boxscores/pbp/202003080MIN.html
"Sun, Mar 8, 2020",Los Angeles Lakers,LAL,Los Angeles Clippers,LAC,0,/boxscores/202003080LAC.html,/boxscores/pbp/202003080LAC.html
"Sun, Mar 8, 2020",Oklahoma City Thunder,OKC,Boston Celtics,BOS,0,/boxscores/202003080BOS.html,/boxscores/pbp/202003080BOS.html
"Sun, Mar 8, 2020",Milwaukee Bucks,MIL,Phoenix Suns,PHO,0,/boxscores/202003080PHO.html,/boxscores/pbp/202003080PHO.html
"Sun, Mar 8, 2020",Miami Heat,MIA,Washington Wizards,WAS,0,/boxscores/202003080WAS.html,/boxscores/pbp/202003080WAS.html
"Sun, Mar 8, 2020",Indiana Pacers,IND,Dallas Mavericks,DAL,0,/boxscores/202003080DAL.html,/boxscores/pbp/202003080DAL.html
"Sun, Mar 8, 2020",Orlando Magic,ORL,Houston Rockets,HOU,0,/boxscores/202003080HOU.html,/boxscores/pbp/202003080HOU.html
"Sun, Mar 8, 2020",Detroit Pistons,DET,New York Knicks,NYK,0,/boxscores/202003080NYK.html,/boxscores/pbp/202003080NYK.html
"Sun, Mar 8, 2020",San Antonio Spurs,SAS,Cleveland Cavaliers,CLE,0,/boxscores/202003080CLE.html,/boxscores/pbp/202003080CLE.html
"Sun, Mar 8, 2020",Toronto Raptors,TOR,Sacramento Kings,SAC,0,/boxscores/202003080SAC.html,/boxscores/pbp/202003080SAC.html
"Mon, Mar 9, 2020",Charlotte Hornets,CHO,Atlanta Hawks,ATL,0,/boxscores/202003090ATL.html,/boxscores/pbp/202003090ATL.html
"Mon, Mar 9, 2020",Milwaukee Bucks,MIL,Denver Nuggets,DEN,0,/boxscores/202003090DEN.html,/boxscores/pbp/202003090DEN.html
"Mon, Mar 9, 2020",Toronto Raptors,TOR,Utah Jazz,UTA,0,/boxscores/202003090UTA.html,/boxscores/pbp/202003090UTA.html
"Tue, Mar 10, 2020",New York Knicks,NYK,Washington Wizards,WAS,0,/boxscores/202003100WAS.html,/boxscores/pbp/202003100WAS.html
"Tue, Mar 10, 2020",Boston Celtics,BOS,Indiana Pacers,IND,0,/boxscores/202003100IND.html,/boxscores/pbp/202003100IND.html
"Tue, Mar 10, 2020",Minnesota Timberwolves,MIN,Houston Rockets,HOU,0,/boxscores/202003100HOU.html,/boxscores/pbp/202003100HOU.html
"Tue, Mar 10, 2020",Dallas Mavericks,DAL,San Antonio Spurs,SAS,0,/boxscores/202003100SAS.html,/boxscores/pbp/202003100SAS.html
"Tue, Mar 10, 2020",Orlando Magic,ORL,Memphis Grizzlies,MEM,0,/boxscores/202003100MEM.html,/boxscores/pbp/202003100MEM.html
"Tue, Mar 10, 2020",Cleveland Cavaliers,CLE,Chicago Bulls,CHI,0,/boxscores/202003100CHI.html,/boxscores/pbp/202003100CHI.html
"Tue, Mar 10, 2020",Phoenix Suns,PHO,Portland Trail Blazers,POR,0,/boxscores/202003100POR.html,/boxscores/pbp/202003100POR.html
"Tue, Mar 10, 2020",Brooklyn Nets,BRK,Los Angeles Lakers,LAL,0,/boxscores/202003100LAL.html,/boxscores/pbp/202003100LAL.html
"Tue, Mar 10, 2020",Los Angeles Clippers,LAC,Golden State Warriors,GSW,0,/boxscores/202003100GSW.html,/boxscores/pbp/202003100GSW.html
"Wed, Mar 11, 2020",Detroit Pistons,DET,Philadelphia 76ers,PHI,0,/boxscores/202003110PHI.html,/boxscores/pbp/202003110PHI.html
"Wed, Mar 11, 2020",New York Knicks,NYK,Atlanta Hawks,ATL,0,/boxscores/202003110ATL.html,/boxscores/pbp/202003110ATL.html
"Wed, Mar 11, 2020",Charlotte Hornets,CHO,Miami Heat,MIA,0,/boxscores/202003110MIA.html,/boxscores/pbp/202003110MIA.html
"Wed, Mar 11, 2020",Denver Nuggets,DEN,Dallas Mavericks,DAL,0,/boxscores/202003110DAL.html,/boxscores/pbp/202003110DAL.html
"Thu, Jul 30, 2020",Utah Jazz,UTA,New Orleans Pelicans,NOP,0,/boxscores/202007300NOP.html,/boxscores/pbp/202007300NOP.html
"Thu, Jul 30, 2020",Los Angeles Clippers,LAC,Los Angeles Lakers,LAL,0,/boxscores/202007300LAL.html,/boxscores/pbp/202007300LAL.html
"Fri, Jul 31, 2020",Orlando Magic,ORL,Brooklyn Nets,BRK,0,/boxscores/202007310BRK.html,/boxscores/pbp/202007310BRK.html
"Fri, Jul 31, 2020",Memphis Grizzlies,MEM,Portland Trail Blazers,POR,0,/boxscores/202007310POR.html,/boxscores/pbp/202007310POR.html
"Fri, Jul 31, 2020",Phoenix Suns,PHO,Washington Wizards,WAS,0,/boxscores/202007310WAS.html,/boxscores/pbp/202007310WAS.html
"Fri, Jul 31, 2020",Boston Celtics,BOS,Milwaukee Bucks,MIL,0,/boxscores/202007310MIL.html,/boxscores/pbp/202007310MIL.html
"Fri, Jul 31, 2020",Sacramento Kings,SAC,San Antonio Spurs,SAS,0,/boxscores/202007310SAS.html,/boxscores/pbp/202007310SAS.html
"Fri, Jul 31, 2020",Houston Rockets,HOU,Dallas Mavericks,DAL,0,/boxscores/202007310DAL.html,/boxscores/pbp/202007310DAL.html
"Sat, Aug 1, 2020",Miami Heat,MIA,Denver Nuggets,DEN,0,/boxscores/202008010DEN.html,/boxscores/pbp/202008010DEN.html
"Sat, Aug 1, 2020",Utah Jazz,UTA,Oklahoma City Thunder,OKC,0,/boxscores/202008010OKC.html,/boxscores/pbp/202008010OKC.html
"Sat, Aug 1, 2020",New Orleans Pelicans,NOP,Los Angeles Clippers,LAC,0,/boxscores/202008010LAC.html,/boxscores/pbp/202008010LAC.html
"Sat, Aug 1, 2020",Philadelphia 76ers,PHI,Indiana Pacers,IND,0,/boxscores/202008010IND.html,/boxscores/pbp/202008010IND.html
"Sat, Aug 1, 2020",Los Angeles Lakers,LAL,Toronto Raptors,TOR,0,/boxscores/202008010TOR.html,/boxscores/pbp/202008010TOR.html
"Sun, Aug 2, 2020",Washington Wizards,WAS,Brooklyn Nets,BRK,0,/boxscores/202008020BRK.html,/boxscores/pbp/202008020BRK.html
"Sun, Aug 2, 2020",Portland Trail Blazers,POR,Boston Celtics,BOS,0,/boxscores/202008020BOS.html,/boxscores/pbp/202008020BOS.html
"Sun, Aug 2, 2020",San Antonio Spurs,SAS,Memphis Grizzlies,MEM,0,/boxscores/202008020MEM.html,/boxscores/pbp/202008020MEM.html
"Sun, Aug 2, 2020",Sacramento Kings,SAC,Orlando Magic,ORL,0,/boxscores/202008020ORL.html,/boxscores/pbp/202008020ORL.html
"Sun, Aug 2, 2020",Milwaukee Bucks,MIL,Houston Rockets,HOU,0,/boxscores/202008020HOU.html,/boxscores/pbp/202008020HOU.html
"Sun, Aug 2, 2020",Dallas Mavericks,DAL,Phoenix Suns,PHO,0,/boxscores/202008020PHO.html,/boxscores/pbp/202008020PHO.html
"Mon, Aug 3, 2020",Toronto Raptors,TOR,Miami Heat,MIA,0,/boxscores/202008030MIA.html,/boxscores/pbp/202008030MIA.html
"Mon, Aug 3, 2020",Indiana Pacers,IND,Washington Wizards,WAS,0,/boxscores/202008030WAS.html,/boxscores/pbp/202008030WAS.html
"Mon, Aug 3, 2020",Denver Nuggets,DEN,Oklahoma City Thunder,OKC,0,/boxscores/202008030OKC.html,/boxscores/pbp/202008030OKC.html
"Mon, Aug 3, 2020",Memphis Grizzlies,MEM,New Orleans Pelicans,NOP,0,/boxscores/202008030NOP.html,/boxscores/pbp/202008030NOP.html
"Mon, Aug 3, 2020",San Antonio Spurs,SAS,Philadelphia 76ers,PHI,0,/boxscores/202008030PHI.html,/boxscores/pbp/202008030PHI.html
"Mon, Aug 3, 2020",Los Angeles Lakers,LAL,Utah Jazz,UTA,0,/boxscores/202008030UTA.html,/boxscores/pbp/202008030UTA.html
"Tue, Aug 4, 2020",Brooklyn Nets,BRK,Milwaukee Bucks,MIL,0,/boxscores/202008040MIL.html,/boxscores/pbp/202008040MIL.html
"Tue, Aug 4, 2020",Dallas Mavericks,DAL,Sacramento Kings,SAC,0,/boxscores/202008040SAC.html,/boxscores/pbp/202008040SAC.html
"Tue, Aug 4, 2020",Phoenix Suns,PHO,Los Angeles Clippers,LAC,0,/boxscores/202008040LAC.html,/boxscores/pbp/202008040LAC.html
"Tue, Aug 4, 2020",Orlando Magic,ORL,Indiana Pacers,IND,0,/boxscores/202008040IND.html,/boxscores/pbp/202008040IND.html
"Tue, Aug 4, 2020",Boston Celtics,BOS,Miami Heat,MIA,0,/boxscores/202008040MIA.html,/boxscores/pbp/202008040MIA.html
"Tue, Aug 4, 2020",Houston Rockets,HOU,Portland Trail Blazers,POR,0,/boxscores/202008040POR.html,/boxscores/pbp/202008040POR.html
"Wed, Aug 5, 2020",Memphis Grizzlies,MEM,Utah Jazz,UTA,0,/boxscores/202008050UTA.html,/boxscores/pbp/202008050UTA.html
"Wed, Aug 5, 2020",Philadelphia 76ers,PHI,Washington Wizards,WAS,0,/boxscores/202008050WAS.html,/boxscores/pbp/202008050WAS.html
"Wed, Aug 5, 2020",Denver Nuggets,DEN,San Antonio Spurs,SAS,0,/boxscores/202008050SAS.html,/boxscores/pbp/202008050SAS.html
"Wed, Aug 5, 2020",Oklahoma City Thunder,OKC,Los Angeles Lakers,LAL,0,/boxscores/202008050LAL.html,/boxscores/pbp/202008050LAL.html
"Wed, Aug 5, 2020",Toronto Raptors,TOR,Orlando Magic,ORL,0,/boxscores/202008050ORL.html,/boxscores/pbp/202008050ORL.html
"Wed, Aug 5, 2020",Brooklyn Nets,BRK,Boston Celtics,BOS,0,/boxscores/202008050BOS.html,/boxscores/pbp/202008050BOS.html
"Thu, Aug 6, 2020",New Orleans Pelicans,NOP,Sacramento Kings,SAC,0,/boxscores/202008060SAC.html,/boxscores/pbp/202008060SAC.html
"Thu, Aug 6, 2020",Miami Heat,MIA,Milwaukee Bucks,MIL,0,/boxscores/202008060MIL.html,/boxscores/pbp/202008060MIL.html
"Thu, Aug 6, 2020",Indiana Pacers,IND,Phoenix Suns,PHO,0,/boxscores/202008060PHO.html,/boxscores/pbp/202008060PHO.html
"Thu, Aug 6, 2020",Los Angeles Clippers,LAC,Dallas Mavericks,DAL,0,/boxscores/202008060DAL.html,/boxscores/pbp/202008060DAL.html
"Thu, Aug 6, 2020",Portland Trail Blazers,POR,Denver Nuggets,DEN,0,/boxscores/202008060DEN.html,/boxscores/pbp/202008060DEN.html
"Thu, Aug 6, 2020",Los Angeles Lakers,LAL,Houston Rockets,HOU,0,/boxscores/202008060HOU.html,/boxscores/pbp/202008060HOU.html
"Fri, Aug 7, 2020",Utah Jazz,UTA,San Antonio Spurs,SAS,0,/boxscores/202008070SAS.html,/boxscores/pbp/202008070SAS.html
"Fri, Aug 7, 2020",Oklahoma City Thunder,OKC,Memphis Grizzlies,MEM,0,/boxscores/202008070MEM.html,/boxscores/pbp/202008070MEM.html
"Fri, Aug 7, 2020",Sacramento Kings,SAC,Brooklyn Nets,BRK,0,/boxscores/202008070BRK.html,/boxscores/pbp/202008070BRK.html
"Fri, Aug 7, 2020",Orlando Magic,ORL,Philadelphia 76ers,PHI,0,/boxscores/202008070PHI.html,/boxscores/pbp/202008070PHI.html
"Fri, Aug 7, 2020",Washington Wizards,WAS,New Orleans Pelicans,NOP,0,/boxscores/202008070NOP.html,/boxscores/pbp/202008070NOP.html
"Fri, Aug 7, 2020",Boston Celtics,BOS,Toronto Raptors,TOR,0,/boxscores/202008070TOR.html,/boxscores/pbp/202008070TOR.html
"Sat, Aug 8, 2020",Los Angeles Clippers,LAC,Portland Trail Blazers,POR,0,/boxscores/202008080POR.html,/boxscores/pbp/202008080POR.html
"Sat, Aug 8, 2020",Utah Jazz,UTA,Denver Nuggets,DEN,0,/boxscores/202008080DEN.html,/boxscores/pbp/202008080DEN.html
"Sat, Aug 8, 2020",Los Angeles Lakers,LAL,Indiana Pacers,IND,0,/boxscores/202008080IND.html,/boxscores/pbp/202008080IND.html
"Sat, Aug 8, 2020",Phoenix Suns,PHO,Miami Heat,MIA,0,/boxscores/202008080MIA.html,/boxscores/pbp/202008080MIA.html
"Sat, Aug 8, 2020",Milwaukee Bucks,MIL,Dallas Mavericks,DAL,0,/boxscores/202008080DAL.html,/boxscores/pbp/202008080DAL.html
"Sun, Aug 9, 2020",Washington Wizards,WAS,Oklahoma City Thunder,OKC,0,/boxscores/202008090OKC.html,/boxscores/pbp/202008090OKC.html
"Sun, Aug 9, 2020",Memphis Grizzlies,MEM,Toronto Raptors,TOR,0,/boxscores/202008090TOR.html,/boxscores/pbp/202008090TOR.html
"Sun, Aug 9, 2020",San Antonio Spurs,SAS,New Orleans Pelicans,NOP,0,/boxscores/202008090NOP.html,/boxscores/pbp/202008090NOP.html
"Sun, Aug 9, 2020",Orlando Magic,ORL,Boston Celtics,BOS,0,/boxscores/202008090BOS.html,/boxscores/pbp/202008090BOS.html
"Sun, Aug 9, 2020",Philadelphia 76ers,PHI,Portland Trail Blazers,POR,0,/boxscores/202008090POR.html,/boxscores/pbp/202008090POR.html
"Sun, Aug 9, 2020",Houston Rockets,HOU,Sacramento Kings,SAC,0,/boxscores/202008090SAC.html,/boxscores/pbp/202008090SAC.html
"Sun, Aug 9, 2020",Brooklyn Nets,BRK,Los Angeles Clippers,LAC,0,/boxscores/202008090LAC.html,/boxscores/pbp/202008090LAC.html
"Mon, Aug 10, 2020",Oklahoma City Thunder,OKC,Phoenix Suns,PHO,0,/boxscores/202008100PHO.html,/boxscores/pbp/202008100PHO.html
"Mon, Aug 10, 2020",Dallas Mavericks,DAL,Utah Jazz,UTA,0,/boxscores/202008100UTA.html,/boxscores/pbp/202008100UTA.html
"Mon, Aug 10, 2020",Toronto Raptors,TOR,Milwaukee Bucks,MIL,0,/boxscores/202008100MIL.html,/boxscores/pbp/202008100MIL.html
"Mon, Aug 10, 2020",Indiana Pacers,IND,Miami Heat,MIA,0,/boxscores/202008100MIA.html,/boxscores/pbp/202008100MIA.html
"Mon, Aug 10, 2020",Denver Nuggets,DEN,Los Angeles Lakers,LAL,0,/boxscores/202008100LAL.html,/boxscores/pbp/202008100LAL.html
"Tue, Aug 11, 2020",Brooklyn Nets,BRK,Orlando Magic,ORL,0,/boxscores/202008110ORL.html,/boxscores/pbp/202008110ORL.html
"Tue, Aug 11, 2020",Houston Rockets,HOU,San Antonio Spurs,SAS,0,/boxscores/202008110SAS.html,/boxscores/pbp/202008110SAS.html
"Tue, Aug 11, 2020",Phoenix Suns,PHO,Philadelphia 76ers,PHI,0,/boxscores/202008110PHI.html,/boxscores/pbp/202008110PHI.html
"Tue, Aug 11, 2020",Boston Celtics,BOS,Memphis Grizzlies,MEM,0,/boxscores/202008110MEM.html,/boxscores/pbp/202008110MEM.html
"Tue, Aug 11, 2020",Portland Trail Blazers,POR,Dallas Mavericks,DAL,0,/boxscores/202008110DAL.html,/boxscores/pbp/202008110DAL.html
"Tue, Aug 11, 2020",Milwaukee Bucks,MIL,Washington Wizards,WAS,0,/boxscores/202008110WAS.html,/boxscores/pbp/202008110WAS.html
"Tue, Aug 11, 2020",New Orleans Pelicans,NOP,Sacramento Kings,SAC,0,/boxscores/202008110SAC.html,/boxscores/pbp/202008110SAC.html
"Wed, Aug 12, 2020",Indiana Pacers,IND,Houston Rockets,HOU,0,/boxscores/202008120HOU.html,/boxscores/pbp/202008120HOU.html
"Wed, Aug 12, 2020",Toronto Raptors,TOR,Philadelphia 76ers,PHI,0,/boxscores/202008120PHI.html,/boxscores/pbp/202008120PHI.html
"Wed, Aug 12, 2020",Miami Heat,MIA,Oklahoma City Thunder,OKC,0,/boxscores/202008120OKC.html,/boxscores/pbp/202008120OKC.html
"Wed, Aug 12, 2020",Los Angeles Clippers,LAC,Denver Nuggets,DEN,0,/boxscores/202008120DEN.html,/boxscores/pbp/202008120DEN.html
"Thu, Aug 13, 2020",Washington Wizards,WAS,Boston Celtics,BOS,0,/boxscores/202008130BOS.html,/boxscores/pbp/202008130BOS.html
"Thu, Aug 13, 2020",Sacramento Kings,SAC,Los Angeles Lakers,LAL,0,/boxscores/202008130LAL.html,/boxscores/pbp/202008130LAL.html
"Thu, Aug 13, 2020",Dallas Mavericks,DAL,Phoenix Suns,PHO,0,/boxscores/202008130PHO.html,/boxscores/pbp/202008130PHO.html
"Thu, Aug 13, 2020",Milwaukee Bucks,MIL,Memphis Grizzlies,MEM,0,/boxscores/202008130MEM.html,/boxscores/pbp/202008130MEM.html
"Thu, Aug 13, 2020",San Antonio Spurs,SAS,Utah Jazz,UTA,0,/boxscores/202008130UTA.html,/boxscores/pbp/202008130UTA.html
"Thu, Aug 13, 2020",New Orleans Pelicans,NOP,Orlando Magic,ORL,0,/boxscores/202008130ORL.html,/boxscores/pbp/202008130ORL.html
"Thu, Aug 13, 2020",Portland Trail Blazers,POR,Brooklyn Nets,BRK,0,/boxscores/202008130BRK.html,/boxscores/pbp/202008130BRK.html
"Fri, Aug 14, 2020",Denver Nuggets,DEN,Toronto Raptors,TOR,0,/boxscores/202008140TOR.html,/boxscores/pbp/202008140TOR.html
"Fri, Aug 14, 2020",Miami Heat,MIA,Indiana Pacers,IND,0,/boxscores/202008140IND.html,/boxscores/pbp/202008140IND.html
"Fri, Aug 14, 2020",Oklahoma City Thunder,OKC,Los Angeles Clippers,LAC,0,/boxscores/202008140LAC.html,/boxscores/pbp/202008140LAC.html
"Fri, Aug 14, 2020",Philadelphia 76ers,PHI,Houston Rockets,HOU,0,/boxscores/202008140HOU.html,/boxscores/pbp/202008140HOU.html
"Sat, Aug 15, 2020",Memphis Grizzlies,MEM,Portland Trail Blazers,POR,0,/boxscores/202008150POR.html,/boxscores/pbp/202008150POR.html
